Date,District,Estate,Price,Unit Address,Floor,Block,Room,Area,x,y
13/9/2021,Tai Wai,Ka Tin Court,6,BLOCK B 9/F Room 1,9,BLOCK B,1,619,835872,824670
13/9/2021,Fotan,Sui Wo Court,0.94,FUNG YAT HOUSE--BLOCK B 2#/F Room 12,2,FUNG YAT HOUSE--BLOCK B,12,520,837948,828232
13/9/2021,Ma Wan,Park Island,5.58,BLOCK 17 1#/F Room B,1,BLOCK 17,B,488,824219,823463
13/9/2021,Tuen Mun,Botania Villa,5.86,BLOCK 8 8/F Room H,8,BLOCK 8,H,594,816653,830886
13/9/2021,Yuen Long,Yoho Town,8.33,TOWER M5 1#/F Room H,1,TOWER M5,H,582,821852,833612
13/9/2021,Tai Wai,GreenView Garden,8.38,BLOCK A 1#/F Room 6,1,BLOCK A,6,666,836970,825648
13/9/2021,Tuen Mun,Tuen Mun Town Plaza,6.69,TOWER 5 2#/F Room B,2,TOWER 5,B,645,837451,826787
13/9/2021,Ma On Shan,Kam Ying Court,5.8,KAM DAT HOUSE--BLOCK E 2#/F Room 4,2,KAM DAT HOUSE--BLOCK E,4,827,842419,831485
13/9/2021,Tsuen Wan,Vision City,10,TOWER 6 1#/F Room F,1,TOWER 6,F,672,829844,825720
13/9/2021,Yuen Long,Grand YOHO,13.24,PHASE 2 TOWER 3 2#/F Room F,2,PHASE 2 TOWER 3,F,720,821888.637,833984.3869
13/9/2021,Tuen Mun,Trend Plaza,4.6,BLOCK E 1#/F Room 4,1,BLOCK E,4,452,815542,828131
13/9/2021,Tseung Kwan O,Residence Oasis,8.35,TOWER 5 4#/F Room D,4,TOWER 5,D,678,845359,819621
13/9/2021,Tin Shui Wai,Wetland Seasons Park,4.72,TOWER 5 7/F Room B3,7,TOWER 5,B3,364,818545,836409
13/9/2021,Tuen Mun,Miami Beach Towers,6,TOWER T-5 2#/F Room D,2,TOWER T-5,D,628,814969,825881
13/9/2021,Tseung Kwan O,Metro Town,10,TOWER 6 1#/F Room E,1,TOWER 6,E,855,843983.49,818402.117
13/9/2021,Tin Shui Wai,Wetland Seasons Park,5.77,TOWER 5 3/F Room A1,3,TOWER 5,A1,465,818545,836409
13/9/2021,Tuen Mun,Pierhead Garden,1.95,TOWER 2 2#/F Room G,2,TOWER 2,G,801,814562,825964
13/9/2021,Tin Shui Wai,Wetland Seasons Park,5.91,TOWER 3 1/F Room B6,1,TOWER 3,B6,386,818518,836444
13/9/2021,Tung Chung,Coastal Skyline,6.55,BLOCK 3 3#/F Room G,3,BLOCK 3,G,550,812475,816930
13/9/2021,Tung Chung,Century Link,5.95,PHASE 2 TOWER 2A 1#/F Room 7,1,PHASE 2 TOWER 2A,7,384,812910,817496
13/9/2021,Tsing Yi,Villa Esplanada,11.12,BLOCK 7 3/F Room F,3,BLOCK 7,F,853,829068,824834
10/9/2021,Yuen Long,Villa By the Park,5.4,BLOCK 5 1#/F Room G,1,BLOCK 5,G,570,819931,833905
10/9/2021,Yuen Long,Yuen Long Plaza,6.25,1#/F Room H,1,,H,537,820537,833951
10/9/2021,Tsuen Wan Sham Tseng,Bellagio,10.88,TOWER 7 6#/F Room D,6,TOWER 7,D,1017,824344,825301
10/9/2021,Tuen Mun,COO Residence,4.55,2#/F Room B,2,,B,222,815581,828427
10/9/2021,Tai Wai,Grandeur Garden,6.16,TOWER 5 1#/F Room C,1,TOWER 5,C,416,836340,826103
10/9/2021,Tin Shui Wai,Kingswood Villas,6.35,LYNWOOD BLOCK 10 2#/F Room H,2,LYNWOOD BLOCK 10,H,709,818020,835420
10/9/2021,Tsing Yi,Rambler Crest,6.45,TOWER 5 3#/F Room A,3,TOWER 5,A,638,829404,822716
10/9/2021,Tuen Mun,Siu Hong Court,4.98,SIU LAI HOUSE--BLOCK Q 2#/F Room 7,2,SIU LAI HOUSE--BLOCK Q,7,564,815711,830497
10/9/2021,Yuen Long,Park Signature,7.88,TOWER 10 2#/F Room C,2,TOWER 10,C,558,820470,833100
10/9/2021,Yuen Long,Parkside Villa,10.5,BLOCK 2 7/F Room B,7,BLOCK 2,B,1112,819762,833333
10/9/2021,Tuen Mun,Trend Plaza,5.18,BLOCK E 2#/F Room 1,2,BLOCK E,1,452,815542,828131
10/9/2021,Sheung Shui,Yuk Po Court,4.95,CHOW WU HOUSE--BLOCK F 9/F Room 4,9,CHOW WU HOUSE--BLOCK F,4,677,831268,840047
10/9/2021,Yuen Long,Kam Lung Mansion,5,TOWER 1 6/F Room B,6,TOWER 1,B,545,821526,833774
10/9/2021,Fan Ling,Marin Point,3.38,TOWER 3 1/F Room D,1,TOWER 3,D,307,841254,844897
30/12/2021,Lohas Park District,Lohas Park,10.48,MALIBU (3A) MALIBU 5#/F Room B,5,MALIBU (3A) MALIBU,B,595,845705,817495
30/12/2021,Tuen Mun,Siu Shan Court,4.83,PAK KING HOUSE--BLOCK C 1#/F Room 6,1,PAK KING HOUSE--BLOCK C,6,670,814336,826453
30/12/2021,Tuen Mun,Lung Mun Oasis,4.05,BLOCK 9 2#/F Room A,2,BLOCK 9,A,568,814607,827285
30/12/2021,Ma On Shan,Marbella,7.34,BLOCK B 1#/F Room E,1,BLOCK B,E,664,819310,832714
30/12/2021,Tsuen Wan,Tsuen Wan Centre,4.2,BLOCK 14--CHENGTU HOUSE 3#/F Room E,3,BLOCK 14--CHENGTU HOUSE,E,420,829188,826638
30/12/2021,Tuen Mun,Lung Mun Oasis,3.4,BLOCK 15 1#/F Room F,1,BLOCK 15,F,505,814658,827261
30/12/2021,Tuen Mun Castle Peak Road,Emerald Bay,3.9,TOWER 2 2#/F Room J,2,TOWER 2,J,223,818039,825857
30/12/2021,Tsuen Wan,The Panorama,7,1#/F Room B,1,,B,742,828657,826048
30/12/2021,Yuen Long,Park Yoho,4.2,PARK YOHO GENOVA TOWER 12 1#/F Room D,1,PARK YOHO GENOVA TOWER 12,D,583,823637,834689
17/12/2021,Yuen Long,Sereno Verde,10.5,PHASE 1 BLOCK 7 2/F Room B,2,PHASE 1 BLOCK 7,B,1054,821228,832983
17/12/2021,Tin Shui Wai,Kingswood Villas,6.2,LOCWOOD BLOCK 6 7/F Room D,7,LOCWOOD BLOCK 6,D,708,818020,835420
17/12/2021,Tai Wo,Evergreen Court,8.31,BLOCK 1 1#/F Room A,1,BLOCK 1,A,785,834949,834909
17/12/2021,Tseung Kwan O,Metro City,7,PHASE II TOWER 3 1#/F Room C,1,PHASE II TOWER 3,C,515,844647,820468
17/12/2021,Tin Shui Wai,Kingswood Villas,5.5,KENSWOOD BLOCK 2 4/F Room E,4,KENSWOOD BLOCK 2,E,581,818020,835420
17/12/2021,Tsing Yi,Ching Tai Court,7.33,HANG TAI HOUSE--BLOCK C 1#/F Room 10,1,HANG TAI HOUSE--BLOCK C,10,713,828492,824903
17/12/2021,Fotan,Royal Ascot,9.8,BLOCK 5 1#/F Room B,1,BLOCK 5,B,715,838910,829014
17/12/2021,ShaTin,Prima Villa,8.27,BLOCK 2 2#/F Room H,2,BLOCK 2,H,525,839040,826983
17/12/2021,Yuen Long,The Reach,5.4,TOWER 8 6/F Room E,6,TOWER 8,E,492,821483,833033
17/12/2021,Yuen Long,The Reach,5.5,TOWER 13 5/F Room D,5,TOWER 13,D,575,821294,833141
10/9/2021,Tsuen Wan,Tsuen Tak Garden,4.1,BLOCK A 2#/F Room G,2,BLOCK A,G,458,829009,826386
10/9/2021,Kwai Fong,New Kwai Fong Gardens,6.08,BLOCK E 1/F Room 7,1,BLOCK E,7,526,831293,824252
10/9/2021,Tsing Yi,Ching Tai Court,7.3,CHEUNG TAI HOUSE--BLOCK A 2#/F Room 6,2,CHEUNG TAI HOUSE--BLOCK A,6,713,828593,824895
10/9/2021,Yuen Long,Uptown,7.6,TOWER 6 6/F Room B,6,TOWER 6,B,989,818161,832763
10/9/2021,Tsuen Wan,Tsuen Wan Centre,4.78,BLOCK 6--CHUNGKING HOUSE 2#/F Room B,2,BLOCK 6--CHUNGKING HOUSE,B,486,829129,826531
10/9/2021,Yuen Long,Riva,9.75,FERENTINO BOULEVARD TOWER 8 6/F Room A,6,FERENTINO BOULEVARD TOWER 8,A,778,823541,833808
10/9/2021,Tuen Mun,Sun Tuen Mun Centre,5,BLOCK 2 4/F Room A,4,BLOCK 2,A,620,814353,826910
10/9/2021,Tuen Mun,Tuen Mun Town Plaza,5.15,TOWER 1 2#/F Room E,2,TOWER 1,E,448,837451,826787
10/9/2021,Tin Shui Wai,Kingswood Villas,6,KENSWOOD BLOCK 8 3#/F Room C,3,KENSWOOD BLOCK 8,C,709,818020,835420
10/9/2021,Ma On Shan,Monte Vista,9.32,BLOCK 1 7/F Room C,7,BLOCK 1,C,1042,843075,831849
10/9/2021,ShaTin,Prima Villa,8.16,BLOCK 2 3#/F Room A,3,BLOCK 2,A,526,839040,826983
10/9/2021,Tseung Kwan O,Oscar By The Sea,9.8,BLOCK 2 2#/F Room B,2,BLOCK 2,B,998,845533,818795
10/9/2021,Tsuen Wan,Wealthy Garden,4,CHEONG KWAI COURT 2#/F Room B,2,CHEONG KWAI COURT,B,542,830659,825555
10/9/2021,Yuen Long,The Reach,6.18,TOWER 8 2#/F Room B,2,TOWER 8,B,598,821483,833033
10/9/2021,Tseung Kwan O,East Point,7.8,BLOCK 5 3#/F Room E,3,BLOCK 5,E,666,845425,819746
10/9/2021,Fan Ling,Belair Monte,5.5,BLOCK 7 4/F Room H,4,BLOCK 7,H,630,833019,840252
10/9/2021,Yuen Long,Riva,8.4,GENOVA BOULEVARD TOWER 5 2/F Room B,2,GENOVA BOULEVARD TOWER 5,B,649,823541,833808
10/9/2021,Sheung Shui,Metropolis Plaza,7.1,BLOCK 1 1#/F Room F,1,BLOCK 1,F,607,831347,840314
10/9/2021,Tai Po,Mayfair By The Sea,35.35,TOWER 3 1#/F Room B,1,TOWER 3,B,1774,839379,832065
10/9/2021,Yuen Long,Yoho Town,8.47,TOWER 2 9/F Room H,9,TOWER 2,H,683,821852,833612
10/9/2021,Yuen Long,Sereno Verde,8.25,PHASE 3 BLOCK 17 6/F Room E,6,PHASE 3 BLOCK 17,E,1061,821228,832983
10/9/2021,Tsuen Wan Sham Tseng,Sea Crest Villa,5.85,BLOCK 10 2#/F Room A,2,BLOCK 10,A,550,823526,824962
10/9/2021,Yuen Long,Yoho Town,7.25,TOWER 5 3/F Room A,3,TOWER 5,A,579,821852,833612
10/9/2021,Ma On Shan,La Costa,9.3,BLOCK 2 2#/F Room C,2,BLOCK 2,C,724,840966,830406
10/9/2021,Lohas Park District,Lohas Park,9.37,LE PRIME OF LE PRESTIGE TOWER 8 2#/F Room RC,2,LE PRIME OF LE PRESTIGE TOWER 8,RC,869,846101,817318
10/9/2021,ShaTin,Pictorial Garden,13.6,DELITE COURT--BLOCK D 1#/F Room C,1,DELITE COURT--BLOCK D,C,1602,839496,828402
10/9/2021,Yuen Long,Park Signature,6.63,TOWER 2 6/F Room G,6,TOWER 2,G,522,820470,833100
10/9/2021,Tsuen Wan,The Pavilia Bay,6.9,T1B 4#/F Room E,4,T1B,E,318,829623,825188
10/9/2021,Tin Shui Wai,Vianni Cove,8.08,TOWER 1 3#/F Room F,3,TOWER 1,F,902,818464,836345
10/9/2021,Tai Po,Central Plaza,5.1,1#/F Room G,1,,G,449,835209,834409
10/9/2021,Yuen Long,Park Yoho,13.83,PARK YOHO GENOVA TOWER 17 2/F Room A,2,PARK YOHO GENOVA TOWER 17,A,834,823637,834578
10/9/2021,Tsuen Wan Sham Tseng,Sea Crest Villa,5.83,BLOCK 13 1#/F Room A,1,BLOCK 13,A,574,823189,824839
10/9/2021,Tsing Yi,Tsing Yi Garden,7.65,BLOCK 6 5/F Room D,5,BLOCK 6,D,670,828925,823877
10/9/2021,Tung Chung,Century Link,7.4,PHASE 1 TOWER 5B 9/F Room 5,9,PHASE 1 TOWER 5B,5,484,812822,817421
10/9/2021,Tseung Kwan O,Residence Oasis,10.5,TOWER 3 3#/F Room D,3,TOWER 3,D,755,845331,819647
10/9/2021,Ma On Shan,Fok On Garden,6.2,BLOCK 1 2#/F Room H,2,BLOCK 1,H,524,841612,831734
10/9/2021,Ma On Shan,Lake Silver,14.8,TOWER 1 1#/F Room C,1,TOWER 1,C,1159,843072,832129
10/9/2021,Tseung Kwan O,Metro City,9.3,PHASE II TOWER 4 4/F Room D,4,PHASE II TOWER 4,D,907,844647,820468
10/9/2021,Tseung Kwan O,Metro Town,9.06,TOWER 6 6#/F Room G,6,TOWER 6,G,674,843983.49,818402.117
10/9/2021,Tsing Yi,Tierra Verde,9.43,TOWER 2 1#/F Room H,1,TOWER 2,H,649,829178,824390
10/9/2021,Tuen Mun,San Wai Court,5,SAN BIK HOUSE--BLOCK C 1#/F Room 7,1,SAN BIK HOUSE--BLOCK C,7,712,814224,829525
10/9/2021,Tsuen Wan Sham Tseng,Bellagio,7.81,TOWER 9 6#/F Room E,6,TOWER 9,E,689,824272,825281
10/9/2021,Tuen Mun,Trend Plaza,4,BLOCK A 2#/F Room 6,2,BLOCK A,6,403,815566,828253
10/9/2021,Tung Chung,Century Link,7.49,PHASE 1 TOWER 3B 1#/F Room 11,1,PHASE 1 TOWER 3B,11,466,812863,817457
10/9/2021,Ma On Shan,Saddle Ridge Garden,3.52,BLOCK 10 1#/F Room K,1,BLOCK 10,K,503,842611,831680
10/9/2021,Tuen Mun,Come On Building,4.1,1#/F Room A,1,,A,400,815998,827747
10/9/2021,ShaTin,Fung Shing Court,4.59,WING SHING HOUSE--BLOCK A 8/F Room 2,8,WING SHING HOUSE--BLOCK A,2,539,837511,825847
10/9/2021,ShaTin,Dragons Range,24.6,COURT B TOWER 2 1#/F Room A,1,COURT B TOWER 2,A,1490,837811,815982
10/9/2021,Tseung Kwan O,The Wings,15.98,THE WINGS II TOWER 2A 2#/F Room C,2,THE WINGS II TOWER 2A,C,1070,844797,818498
10/9/2021,Fan Ling,Dawning Views,6.5,BLOCK 5 2#/F Room G,2,BLOCK 5,G,590,832935,838584
10/9/2021,Yuen Long,Lin Fat Building,3.99,5/F Room C,5,,C,391,821663,833668
10/9/2021,Yuen Long,Park Signature,4.72,TOWER 10 2#/F Room E,2,TOWER 10,E,314,820470,833100
10/9/2021,Yuen Long,Grand YOHO,11.5,PHASE 2 TOWER 8 1#/F Room A,1,PHASE 2 TOWER 8,A,705,821888.637,833984.3869
10/9/2021,Tsuen Wan,Chelsea Court,8.2,TOWER B1--TOWER WEST 1#/F Room H,1,TOWER B1--TOWER WEST,H,643,830078,825288
10/9/2021,Tseung Kwan O,Oscar By The Sea,8.75,BLOCK 8 4#/F Room B,4,BLOCK 8,B,701,845524,818607
10/9/2021,Tuen Mun,Blossom Garden,5.75,BLOCK 2 2#/F Room D,2,BLOCK 2,D,590,814829,829895
10/9/2021,Tuen Mun,Affluence Garden,5.3,PROSPERLAND HOUSE--BLOCK 1 3/F Room G,3,PROSPERLAND HOUSE--BLOCK 1,G,661,815507,829422
10/9/2021,Tsuen Wan,Tsuen Wan Centre,4.3,BLOCK 12--HANGYANG HOUSE 2/F Room A,2,BLOCK 12--HANGYANG HOUSE,A,404,829241,826624
10/9/2021,Yuen Long,Treasure Court,4.55,BLOCK 11 G/F Room B,,BLOCK 11,B,520,817868,832618
10/9/2021,Tsuen Wan Sham Tseng,Lido Garden,7.65,TOWER 1 2#/F Room G,2,TOWER 1,G,800,824086,825225
10/9/2021,Ma On Shan,Park Belvedere,8.45,TOWER 4 3#/F Room C,3,TOWER 4,C,823,842051,831347
10/9/2021,ShaTin,Yue Tin Court,7.3,YUE YAT HOUSE--BLOCK E 1#/F Room 6,1,YUE YAT HOUSE--BLOCK E,6,695,838938,827124
10/9/2021,Tseung Kwan O,Radiant Towers,7.56,TOWER 2 4#/F Room G,4,TOWER 2,G,795,844294,820500
10/9/2021,Tsing Yi,Tivoli Garden,7.7,TOWER 2 3#/F Room F,3,TOWER 2,F,635,829197.5,823935.7
10/9/2021,Tuen Mun,Handsome Court,7.22,BLOCK 3 1#/F Room C,1,BLOCK 3,C,780,816161,827644
10/9/2021,ShaTin,Prima Villa,7,BLOCK 3 8/F Room C,8,BLOCK 3,C,562,839074,827017
10/9/2021,Tai Wai,Carado Garden,7.66,BLOCK 1 4/F Room K,4,BLOCK 1,K,667,836288,825503
10/9/2021,Tai Po,The Beverly Hills,21.6,BOULEVARD DE CASCADE HOUSE NO.82,,BOULEVARD DE CASCADE HOUSE,NO.82,3100,839376,835363
10/9/2021,Ma On Shan,Oceanaire,10.7,TOWER 1B 2#/F Room C,2,TOWER 1B,C,977,841148,830597
10/9/2021,Lohas Park District,Lohas Park,7.5,LE PRESTIGE TOWER 3 6#/F Room RB,6,LE PRESTIGE TOWER 3,RB,907,846122,817153
10/9/2021,Tseung Kwan O,Metro Town,8.85,TOWER 3 3#/F Room E,3,TOWER 3,E,657,843983.49,818402.117
10/9/2021,Kwai Chung,Po Sing Centre,5.3,BLOCK B 2#/F Room 4,2,BLOCK B,4,504,832089,825187
10/9/2021,Sheung Shui,Royal Jubilee,6.68,TOWER 2 1#/F Room C,1,TOWER 2,C,743,831310,840594
10/9/2021,Tseung Kwan O,Radiant Towers,7.88,TOWER 1 3#/F Room G,3,TOWER 1,G,795,844266,820464
10/9/2021,Yuen Long,Park Signature,5.83,TOWER 8 3/F Room B,3,TOWER 8,B,459,820376,833091
10/9/2021,ShaTin,City One Shatin,5.6,BLOCK 47 2#/F Room C,2,BLOCK 47,C,410,838956,827361
10/9/2021,Tai Po,Mont Vert,8.5,TOWER 7 1#/F Room F,1,TOWER 7,F,858,836560,836231
10/9/2021,Tseung Kwan O,ALTO RESIDENCES,9.75,TOWER 7 3/F Room F,3,TOWER 7,F,555,844627,818249
10/9/2021,Ma On Shan,Kam On Court,6.98,PO ON HOUSE--BLOCK C 1#/F Room 4,1,PO ON HOUSE--BLOCK C,4,825,841368,830862
10/9/2021,Tuen Mun,The Sherwood,5.12,BLOCK 5 1#/F Room F,1,BLOCK 5,F,531,816522,831158
10/9/2021,Yuen Long,Park Yoho,14.05,PARK YOHO NAPOLI TOWER 20 1#/F Room D,1,PARK YOHO NAPOLI TOWER 20,D,736,823755,834581
10/9/2021,Kwai Chung,Kwai Po Building,4.33,6/F Room G,6,,G,551,832277,825733
10/9/2021,Tin Shui Wai,Tin Fu Court,4.43,BLOCK L 3/F Room 2,3,BLOCK L,2,854,818032,836176
10/9/2021,Tsuen Wan,Tsuen Wan Centre,4.38,BLOCK 14--CHENGTU HOUSE 1#/F Room D,1,BLOCK 14--CHENGTU HOUSE,D,420,829188,826638
10/9/2021,Tsing Yi,Villa Esplanada,8,BLOCK 5 1#/F Room C,1,BLOCK 5,C,666,828988,824835
10/9/2021,Tai Wai,GreenView Garden,7.8,BLOCK B 2#/F Room 2,2,BLOCK B,2,666,836991,825664
10/9/2021,Yuen Long,Yoho Town,7.95,TOWER 9 3#/F Room G,3,TOWER 9,G,595,821852,833612
10/9/2021,Tseung Kwan O,Metro City,7.65,TOWER 2 2#/F Room D,2,TOWER 2,D,591,844647,820468
10/9/2021,Tai Wai,The Riverpark,11.3,TOWER 2 2#/F Room F,2,TOWER 2,F,668,837296,826228
10/9/2021,Tai Wai,GreenView Garden,8.28,BLOCK B 1#/F Room 3,1,BLOCK B,3,666,836991,825664
10/9/2021,Fotan,Jubilee Garden,6.9,BLOCK 2 3#/F Room F,3,BLOCK 2,F,653,838647,828670
10/9/2021,ShaTin,Belair Gardens,7.09,IMPERIAL HEIGHTS--BLOCK I 2#/F Room A,2,IMPERIAL HEIGHTS--BLOCK I,A,680,838588,827380
10/9/2021,Tung Chung,Tung Chung Crescent,8.4,BLOCK 2 2#/F Room D,2,BLOCK 2,D,715,811923,816567
10/9/2021,Ma On Shan,Villa Athena,10,BLOCK 9 2#/F Room D,2,BLOCK 9,D,901,842543,831925
10/9/2021,Fotan,Sui Wo Court,5.18,FUNG YUE HOUSE--BLOCK A 2#/F Room 7,2,FUNG YUE HOUSE--BLOCK A,7,538,837948,828232
17/12/2021,Fotan,Scenery Garden,10,BLOCK A 4/F Room 2,4,BLOCK A,2,1241,837832,828315
17/12/2021,Tsing Yi,Grand Horizon,7.58,BLOCK 6 3#/F Room C,3,BLOCK 6,C,610,829361,823690
17/12/2021,Tsuen Wan,Belvedere Garden,6.5,PHASE 2 BLOCK 8 2#/F Room B,2,PHASE 2 BLOCK 8,B,668,828259,825802
17/12/2021,Tai Po,Eightland Gardens,5.25,BLOCK 4 3/F Room E,3,BLOCK 4,E,522,835249,834762
17/12/2021,Tuen Mun,Sun Tuen Mun Centre,6.28,BLOCK 8 5/F Room D,5,BLOCK 8,D,750,814506,826908
17/12/2021,Tai Po,Tai Po Centre,5.77,PHASE 1 TOWER 3 3#/F Room C,3,PHASE 1 TOWER 3,C,483,835471,834808
17/12/2021,Tseung Kwan O,Finery Park,6.58,BLOCK 1 1#/F Room D,1,BLOCK 1,D,577,844265,820542
17/12/2021,Tseung Kwan O,Metro City,10.44,TOWER 5 4#/F Room E,4,TOWER 5,E,906,844647,820468
17/12/2021,Ma On Shan,KAM TAI COURT,5.9,KAM WEI HOUES--BLOCK E 3#/F Room 6,3,KAM WEI HOUES--BLOCK E,6,828,840805,829845
10/9/2021,Fotan,Sui Wo Court,4.5,WING MAU HOUSE--BLOCK G 1/F Room 7,1,WING MAU HOUSE--BLOCK G,7,538,837949.8579,828179.1302
10/9/2021,Tai Po,Mayfair By The Sea 8,21.48,TOWER 1 1#/F Room A,1,TOWER 1,A,1238,839390,832020
10/9/2021,Sheung Shui,Choi Po Court,4.75,CHOI CHING HOUSE--BLOCK B 7/F Room 3,7,CHOI CHING HOUSE--BLOCK B,3,584,830894,840305
10/9/2021,Tuen Mun,Blossom Garden,5,BLOCK 1 1#/F Room G,1,BLOCK 1,G,518,814791,829917
10/9/2021,Tuen Mun,Siu Lun Court,4.7,YUK LUN HOUSE--BLOCK J 1#/F Room 6,1,YUK LUN HOUSE--BLOCK J,6,515,815561,827221
10/9/2021,Tin Shui Wai,Wetland Seasons Park,5.44,TOWER 3 1/F Room A6,1,TOWER 3,A6,409,818518,836444
10/9/2021,Tin Shui Wai,Wetland Seasons Park,5.67,TOWER 3 5/F Room A6,5,TOWER 3,A6,409,818518,836444
10/9/2021,Tin Shui Wai,Wetland Seasons Park,6.8,TOWER 2 3/F Room A5,3,TOWER 2,A5,560,818538,836467
10/9/2021,Tin Shui Wai,Wetland Seasons Park,5.69,TOWER 5 6/F Room B6,6,TOWER 5,B6,398,818545,836409
10/9/2021,Tin Shui Wai,Wetland Seasons Park,5.56,TOWER 5 2/F Room A6,2,TOWER 5,A6,420,818545,836409
10/9/2021,Tuen Mun,Siu Hong Court,6,SIU LOK HOUSE--BLOCK P 2#/F Room 8,2,SIU LOK HOUSE--BLOCK P,8,686,815728,830462
10/9/2021,Tin Shui Wai,Wetland Seasons Park,6.89,TOWER 2 7/F Room A5,7,TOWER 2,A5,560,818538,836467
10/9/2021,Tin Shui Wai,Wetland Seasons Park,6.78,TOWER 5 1/F Room B1,1,TOWER 5,B1,521,818545,836409
10/9/2021,Fan Ling,Flora Plaza,5.12,BLOCK 7 3/F Room H,3,BLOCK 7,H,540,832655,838427
10/9/2021,Tin Shui Wai,Wetland Seasons Park,8.65,VILLA 7 1/F Room C,1,VILLA 7,C,677,818783,836377
10/9/2021,Tin Shui Wai,Wetland Seasons Park,5.63,TOWER 5 3/F Room A6,3,TOWER 5,A6,420,818545,836409
10/9/2021,Tin Shui Wai,Wetland Seasons Park,7.35,TOWER 11 8/F Room A6,8,TOWER 11,A6,579,818692,836381
10/9/2021,Tin Shui Wai,Wetland Seasons Park,5.36,TOWER 3 8/F Room A5,8,TOWER 3,A5,409,818518,836444
10/9/2021,Tin Shui Wai,Wetland Seasons Park,4.49,TOWER 2 9/F Room B3,9,TOWER 2,B3,315,818538,836467
10/9/2021,Tuen Mun Castle Peak Road,Emerald Bay,5.31,TOWER 2 5/F Room E,5,TOWER 2,E,323,818039,825857
10/9/2021,Tuen Mun Castle Peak Road,Emerald Bay,5.53,TOWER 1A 8/F Room G,8,TOWER 1A,G,321,818026,825854
10/9/2021,Tsuen Wan,Tsuen Wan Garden,5,TOWER B 7/F Room 1,7,TOWER B,1,680,830612,825633
10/9/2021,Tin Shui Wai,Wetland Seasons Park,13.52,VILLA 6 G/F Room A,,VILLA 6,A,1075,818779,836396
10/9/2021,Tai Po,Ontolo,17.06,TOWER 5 3/F Room C,3,TOWER 5,C,1131,839568,832244
10/9/2021,ShaTin,Ravana Garden,8,BLOCK 3 2#/F Room H,2,BLOCK 3,H,659,839175,828055
10/9/2021,Tuen Mun,San Wai Court,4,SAN YIN HOUSE--BLOCK A 3/F Room 8,3,SAN YIN HOUSE--BLOCK A,8,515,814307,829544
10/9/2021,Tseung Kwan O,The Wings,1.68,OCEAN WINGS TOWER 7A 3/F Room H,3,OCEAN WINGS TOWER 7A,H,372,844934,818326
10/9/2021,Tin Shui Wai,Wetland Seasons Park,4.32,TOWER 2 2/F Room B2,2,TOWER 2,B2,318,818538,836467
10/9/2021,Tin Shui Wai,Wetland Seasons Park,5.65,TOWER 5 5/F Room B2,5,TOWER 5,B2,379,818545,836409
10/9/2021,Tin Shui Wai,Wetland Seasons Park,5.92,TOWER 5 1/F Room A8,1,TOWER 5,A8,444,818545,836409
10/9/2021,Tin Shui Wai,Wetland Seasons Park,8.35,TOWER 2 2/F Room A2,2,TOWER 2,A2,714,818538,836467
10/9/2021,Tin Shui Wai,Wetland Seasons Park,5.69,TOWER 3 9/F Room B8,9,TOWER 3,B8,414,818518,836444
10/9/2021,Sai Kung,The Mediterranean,8.99,TOWER 5 6/F Room K,6,TOWER 5,K,538,846107,827347
10/9/2021,Fan Ling,Dawning Views,6.28,BLOCK 10 9/F Room F,9,BLOCK 10,F,587,832920,838648
10/9/2021,Ma On Shan,Ma On Shan Centre,3.9,TOWER 2 2#/F Room E,2,TOWER 2,E,701,842038,831804
10/9/2021,Tin Shui Wai,Wetland Seasons Park,5.76,TOWER 5 8/F Room B8,8,TOWER 5,B8,412,818545,836409
9/9/2021,Lohas Park District,Lohas Park,8.8,MALIBU (1B) MALIBU 4#/F Room E,4,MALIBU (1B) MALIBU,E,458,845705,817495
9/9/2021,Yuen Long,Park Yoho,29.84,PARK YOHO NAPOLI TOWER 20 1#/F Room A,1,PARK YOHO NAPOLI TOWER 20,A,1492,823755,834581
9/9/2021,Tseung Kwan O,Choi Ming Court,6.84,CHOI LAU HOUSE--BLOCK B 2#/F Room 5,2,CHOI LAU HOUSE--BLOCK B,5,846,844277,818834
9/9/2021,Ma On Shan,Kam Fung Court,4.6,KAM HO HOUSE--BLOCK H 2/F Room 3,2,KAM HO HOUSE--BLOCK H,3,594,841239,831277
9/9/2021,Tai Po,Mont Vert,7.03,TOWER 8 2#/F Room D,2,TOWER 8,D,501,836540,836273
9/9/2021,Ma On Shan,Kam Fung Court,6.76,KAM MEI HOUSE--BLOCK G 3#/F Room 8,3,KAM MEI HOUSE--BLOCK G,8,846,841172,831305
9/9/2021,Ma On Shan,Oceanaire,11.5,TOWER 5A 8/F Room B,8,TOWER 5A,B,1042,841156,830622
9/9/2021,Tin Shui Wai,Tin Fu Court,4.85,BLOCK L 2#/F Room 6,2,BLOCK L,6,854,818032,836176
9/9/2021,Tuen Mun Castle Peak Road,Aqua Blue,10.3,BLOCK 6 5/F Room A,5,BLOCK 6,A,1034,817900,825021
9/9/2021,Ma On Shan,Chevalier Garden,4.9,BLOCK 9 1#/F Room F,1,BLOCK 9,F,540,841115,829508
9/9/2021,Tseung Kwan O,Serenity Place,7.35,BLOCK 1 3#/F Room G,3,BLOCK 1,G,778,844119,820379
